LapNumber,DriverNumber,Team,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedAvg,ThrottleAvg,BrakeAvg,Year,Circuit,CircuitType,SessionType
25.0,11,Red Bull Racing,71.573,18.579,33.638,19.356,165.5520887494669,57.46685288935006,0.2603833865814696,2021,Monaco,Street,Qualifying
1.0,99,Alfa Romeo Racing,101.988,32.521,44.72,24.747,117.4101588563616,35.21460221582474,0.2614155251141553,2021,Monaco,Street,Qualifying
2.0,99,Alfa Romeo Racing,73.429,19.628,34.475,19.326,161.8489650979861,53.768242077083286,0.2523364485981308,2021,Monaco,Street,Qualifying
3.0,99,Alfa Romeo Racing,92.092,23.471,46.514,22.107,128.96973151012548,36.04876300193363,0.2695652173913043,2021,Monaco,Street,Qualifying
4.0,99,Alfa Romeo Racing,72.132,19.099,33.908,19.125,164.46274531649567,55.36865125736028,0.2630744849445325,2021,Monaco,Street,Qualifying
5.0,99,Alfa Romeo Racing,100.961,23.103,50.344,27.514,117.70599147951096,31.285660302360483,0.2695356738391846,2021,Monaco,Street,Qualifying
7.0,99,Alfa Romeo Racing,95.289,27.264,40.502,27.523,124.2727882889366,35.885761670332734,0.2560096153846153,2021,Monaco,Street,Qualifying
8.0,99,Alfa Romeo Racing,72.174,19.337,33.832,19.005,164.5108955469268,55.80688635486416,0.2650793650793651,2021,Monaco,Street,Qualifying
9.0,99,Alfa Romeo Racing,100.426,23.285,46.716,30.425,118.29321150314505,30.787987163655824,0.2517084282460137,2021,Monaco,Street,Qualifying
10.0,99,Alfa Romeo Racing,71.658,19.052,33.685,18.921,165.93086625668226,56.423283936852,0.2484076433121019,2021,Monaco,Street,Qualifying
12.0,99,Alfa Romeo Racing,97.382,32.073,40.35,24.959,121.2677464386216,35.3946284093478,0.2303172737955346,2021,Monaco,Street,Qualifying
13.0,99,Alfa Romeo Racing,72.458,19.027,34.076,19.355,163.7680976209438,55.33889948850712,0.2602523659305993,2021,Monaco,Street,Qualifying
14.0,99,Alfa Romeo Racing,98.536,24.775,48.849,24.912,120.58963155366438,30.656816277774283,0.2549246813441483,2021,Monaco,Street,Qualifying
15.0,99,Alfa Romeo Racing,71.849,18.937,33.694,19.218,164.9013957329292,55.90471569352106,0.2631578947368421,2021,Monaco,Street,Qualifying
17.0,99,Alfa Romeo Racing,95.856,27.364,40.899,27.593,123.71510496173131,36.45646222968567,0.2150537634408602,2021,Monaco,Street,Qualifying
18.0,99,Alfa Romeo Racing,72.004,19.039,33.973,18.992,164.86635509905352,55.53977467568532,0.273449920508744,2021,Monaco,Street,Qualifying
19.0,99,Alfa Romeo Racing,96.407,23.027,44.257,29.123,123.47407001104663,34.24613090690939,0.2677725118483412,2021,Monaco,Street,Qualifying
20.0,99,Alfa Romeo Racing,71.409,18.842,33.535,19.032,165.9977886031413,57.13648171894843,0.25,2021,Monaco,Street,Qualifying
22.0,99,Alfa Romeo Racing,89.102,27.518,39.305,22.279,132.70227807301578,40.70604943785906,0.2397435897435897,2021,Monaco,Street,Qualifying
23.0,99,Alfa Romeo Racing,71.779,18.974,33.79,19.015,165.23331847166745,56.02022516211516,0.2615629984051036,2021,Monaco,Street,Qualifying
25.0,99,Alfa Romeo Racing,90.673,26.94,40.147,23.586,130.50591824385202,39.6626787497015,0.2512626262626262,2021,Monaco,Street,Qualifying
26.0,99,Alfa Romeo Racing,71.788,19.045,33.756,18.987,165.45427236795658,56.22217468303212,0.2670906200317965,2021,Monaco,Street,Qualifying
27.0,99,Alfa Romeo Racing,91.46,21.995,38.882,30.583,130.03833980689774,39.09302607195,0.2765957446808511,2021,Monaco,Street,Qualifying
1.0,31,Alpine,95.795,26.974,43.265,25.556,123.9152248236874,42.15235270335804,0.2472858866103739,2021,Monaco,Street,Qualifying
2.0,31,Alpine,79.817,21.194,36.97,21.653,148.5215581532417,48.68046474696797,0.2625538020086083,2021,Monaco,Street,Qualifying
3.0,31,Alpine,73.359,19.331,34.485,19.543,161.33774031159078,55.73619412485512,0.2725856697819314,2021,Monaco,Street,Qualifying
4.0,31,Alpine,91.095,24.79,42.615,23.69,129.83539353062622,41.35266287210802,0.2873274780426599,2021,Monaco,Street,Qualifying
5.0,31,Alpine,72.988,19.443,33.997,19.548,162.15594765561303,56.08511451878287,0.2519561815336463,2021,Monaco,Street,Qualifying
7.0,31,Alpine,86.868,25.053,39.098,22.717,136.0441665537559,43.71545326850407,0.2779973649538867,2021,Monaco,Street,Qualifying
8.0,31,Alpine,83.356,21.418,40.221,21.717,142.45708346318972,45.02861143152298,0.2935528120713306,2021,Monaco,Street,Qualifying
9.0,31,Alpine,72.125,19.062,33.837,19.226,164.27490480076798,56.50422210557546,0.2746031746031746,2021,Monaco,Street,Qualifying
10.0,31,Alpine,97.569,21.804,42.464,33.301,121.14402293228628,38.50714536662485,0.2758215962441314,2021,Monaco,Street,Qualifying
11.0,31,Alpine,71.74,18.869,33.649,19.222,164.97996493338445,57.2651072768827,0.2627388535031847,2021,Monaco,Street,Qualifying
13.0,31,Alpine,98.332,35.079,36.408,26.845,120.24824657396157,38.69713220412703,0.2160278745644599,2021,Monaco,Street,Qualifying
14.0,31,Alpine,72.313,18.957,34.02,19.336,163.49358659279392,57.45743627787101,0.2721518987341772,2021,Monaco,Street,Qualifying
15.0,31,Alpine,95.809,21.68,45.874,28.255,123.92169187765172,37.81638060421678,0.2768496420047732,2021,Monaco,Street,Qualifying
16.0,31,Alpine,72.011,18.974,33.721,19.316,164.47728179009582,56.970540065806446,0.2639109697933227,2021,Monaco,Street,Qualifying
18.0,31,Alpine,82.108,24.681,36.63,20.797,143.73137776752094,48.346386606187394,0.2622036262203626,2021,Monaco,Street,Qualifying
19.0,31,Alpine,71.804,18.911,33.661,19.232,164.9966317419437,56.589200149516905,0.2754777070063694,2021,Monaco,Street,Qualifying
20.0,31,Alpine,100.91,22.83,41.57,36.51,117.35606964604686,35.576028418392085,0.2959183673469387,2021,Monaco,Street,Qualifying
21.0,31,Alpine,71.486,18.82,33.603,19.063,165.73622473427798,56.79893139353253,0.2512,2021,Monaco,Street,Qualifying
1.0,3,McLaren,97.174,28.453,41.147,27.574,122.22879384847494,37.71829293291575,0.1235154394299287,2021,Monaco,Street,Qualifying
2.0,3,McLaren,83.725,21.313,40.263,22.149,141.63075811134829,44.7074461797928,0.1915184678522571,2021,Monaco,Street,Qualifying
3.0,3,McLaren,73.389,19.356,34.544,19.489,161.40574246394064,52.3592797513837,0.2445482866043613,2021,Monaco,Street,Qualifying
4.0,3,McLaren,94.917,23.313,46.117,25.487,124.75985931422125,35.38089615546913,0.1783132530120482,2021,Monaco,Street,Qualifying
5.0,3,McLaren,72.61,19.133,34.143,19.334,163.1770871941535,54.32166447490869,0.2519685039370078,2021,Monaco,Street,Qualifying
7.0,3,McLaren,95.77,28.112,42.103,25.555,123.47377154742291,35.01250695157002,0.1658711217183771,2021,Monaco,Street,Qualifying
8.0,3,McLaren,88.889,20.961,36.427,31.501,133.60965033709354,40.935510254944006,0.1752577319587628,2021,Monaco,Street,Qualifying
9.0,3,McLaren,71.927,18.926,33.748,19.253,164.4916506281566,54.31222082146088,0.232114467408585,2021,Monaco,Street,Qualifying
10.0,3,McLaren,89.646,25.479,38.865,25.302,132.44373186112634,39.11238657276915,0.1747448979591837,2021,Monaco,Street,Qualifying
11.0,3,McLaren,71.747,18.845,33.731,19.171,165.09923909604206,54.16303752213681,0.2328548644338118,2021,Monaco,Street,Qualifying
13.0,3,McLaren,98.26,31.539,38.643,28.078,120.37151628001232,35.66991429143117,0.1233993015133876,2021,Monaco,Street,Qualifying
14.0,3,McLaren,78.666,19.481,35.823,23.362,150.7728713299839,44.862598944184114,0.2089985486211901,2021,Monaco,Street,Qualifying
15.0,3,McLaren,92.259,21.638,38.265,32.356,128.8334799616667,37.48612112683026,0.137546468401487,2021,Monaco,Street,Qualifying
16.0,3,McLaren,71.629,18.886,33.711,19.032,165.4148568425031,54.23661623166436,0.2252396166134185,2021,Monaco,Street,Qualifying
18.0,3,McLaren,91.818,26.305,40.785,24.728,128.43022864377173,38.44174755645444,0.1633416458852868,2021,Monaco,Street,Qualifying
19.0,3,McLaren,92.607,20.479,37.075,35.053,128.013369233437,39.30889701206964,0.1679012345679012,2021,Monaco,Street,Qualifying
20.0,3,McLaren,71.598,18.91,33.743,18.945,165.46265030270766,54.220977759911406,0.2296650717703349,2021,Monaco,Street,Qualifying
1.0,18,Aston Martin,99.02,25.533,43.234,30.253,119.7459535001917,36.3304131945004,0.2526193247962747,2021,Monaco,Street,Qualifying
2.0,18,Aston Martin,73.549,19.599,34.583,19.367,161.43680531450664,51.3830481111327,0.265527950310559,2021,Monaco,Street,Qualifying
3.0,18,Aston Martin,96.672,24.632,46.157,25.883,122.35613787493432,31.88815020282728,0.2417061611374407,2021,Monaco,Street,Qualifying
4.0,18,Aston Martin,71.979,19.109,33.859,19.011,164.75850921132883,53.602926935189885,0.2492063492063492,2021,Monaco,Street,Qualifying
6.0,18,Aston Martin,84.491,24.192,37.525,22.774,139.8394293102412,42.19901250044005,0.2628726287262872,2021,Monaco,Street,Qualifying
7.0,18,Aston Martin,81.539,18.98,39.045,23.514,145.4331466856925,40.08512906617792,0.2875175315568022,2021,Monaco,Street,Qualifying
8.0,18,Aston Martin,90.252,19.254,40.734,30.264,131.63923028945322,38.05270230402776,0.2813688212927757,2021,Monaco,Street,Qualifying
9.0,18,Aston Martin,90.478,21.737,42.517,26.224,131.12361974928012,35.88170157317595,0.3122629582806574,2021,Monaco,Street,Qualifying
10.0,18,Aston Martin,72.742,19.067,34.234,19.441,163.00230765914088,52.482284665301776,0.270440251572327,2021,Monaco,Street,Qualifying
12.0,18,Aston Martin,99.613,36.73,37.787,25.096,118.58924171458123,36.911930612313085,0.208955223880597,2021,Monaco,Street,Qualifying
13.0,18,Aston Martin,71.876,18.979,33.782,19.115,165.1084799084958,54.21596654206632,0.2746031746031746,2021,Monaco,Street,Qualifying
14.0,18,Aston Martin,95.752,26.011,45.945,23.796,123.64592582830588,27.40154873875481,0.2308612440191387,2021,Monaco,Street,Qualifying
16.0,18,Aston Martin,95.357,24.481,39.003,31.873,123.7706547041106,37.73757264791424,0.2512019230769231,2021,Monaco,Street,Qualifying
17.0,18,Aston Martin,71.762,19.073,33.7,18.989,165.25076174499432,53.95614286004344,0.2503987240829346,2021,Monaco,Street,Qualifying
18.0,18,Aston Martin,101.471,29.119,44.462,27.89,116.84389639529836,28.55919782995851,0.206081081081081,2021,Monaco,Street,Qualifying
19.0,18,Aston Martin,71.6,18.871,33.785,18.944,165.25294615954948,54.00886920902106,0.248,2021,Monaco,Street,Qualifying
1.0,7,Alfa Romeo Racing,99.371,32.897,43.831,22.643,120.21008203599575,39.3535189980995,0.2491228070175438,2021,Monaco,Street,Qualifying
2.0,7,Alfa Romeo Racing,74.091,19.584,35.055,19.452,159.75703805942183,53.3968285756952,0.2550231839258114,2021,Monaco,Street,Qualifying
3.0,7,Alfa Romeo Racing,91.112,25.263,42.963,22.886,130.24732899232032,38.85099084728961,0.292713567839196,2021,Monaco,Street,Qualifying
4.0,7,Alfa Romeo Racing,72.757,19.138,34.252,19.367,162.88128960812796,54.69387489320271,0.2731554160125589,2021,Monaco,Street,Qualifying
5.0,7,Alfa Romeo Racing,101.903,25.858,50.544,25.501,116.30850100300476,32.5969956789498,0.2895622895622896,2021,Monaco,Street,Qualifying
7.0,7,Alfa Romeo Racing,87.609,25.479,38.876,23.254,134.621063339556,44.63321618750526,0.3133159268929504,2021,Monaco,Street,Qualifying
8.0,7,Alfa Romeo Racing,72.171,19.11,33.905,19.156,164.58906847814643,55.25933993834718,0.2587301587301587,2021,Monaco,Street,Qualifying
9.0,7,Alfa Romeo Racing,92.141,24.17,43.991,23.98,129.0867197524462,37.3172466180824,0.2357320099255583,2021,Monaco,Street,Qualifying
10.0,7,Alfa Romeo Racing,71.899,18.952,33.745,19.202,164.75442399707973,56.1629887017216,0.2746031746031746,2021,Monaco,Street,Qualifying
12.0,7,Alfa Romeo Racing,95.874,31.584,40.682,23.608,123.0830342648944,38.6680372259486,0.2243436754176611,2021,Monaco,Street,Qualifying
13.0,7,Alfa Romeo Racing,72.018,18.937,33.947,19.134,164.55477180705495,56.38123594433188,0.2698412698412698,2021,Monaco,Street,Qualifying
14.0,7,Alfa Romeo Racing,93.014,27.559,44.423,21.032,127.33445216876513,41.652331388062045,0.3083538083538084,2021,Monaco,Street,Qualifying
15.0,7,Alfa Romeo Racing,72.17,18.871,34.011,19.288,164.0727963341534,55.014593545223725,0.2746031746031746,2021,Monaco,Street,Qualifying
17.0,7,Alfa Romeo Racing,93.143,27.329,39.586,26.228,126.78060509486735,41.75832227697971,0.2524630541871921,2021,Monaco,Street,Qualifying
18.0,7,Alfa Romeo Racing,72.42,18.975,33.923,19.522,163.4898068047627,54.09787326226312,0.2618296529968454,2021,Monaco,Street,Qualifying
19.0,7,Alfa Romeo Racing,95.469,23.036,45.409,27.024,124.2153221290246,37.68389916536084,0.2778443113772455,2021,Monaco,Street,Qualifying
20.0,7,Alfa Romeo Racing,71.642,18.84,33.771,19.031,165.4086569858431,55.9518948803044,0.2619808306709265,2021,Monaco,Street,Qualifying
1.0,63,Williams,91.463,27.387,41.24,22.836,130.38401539788345,42.56217611160158,0.2766497461928934,2021,Monaco,Street,Qualifying
2.0,63,Williams,77.58,20.625,36.104,20.851,152.40991744403678,49.93644169623249,0.2871870397643593,2021,Monaco,Street,Qualifying
3.0,63,Williams,76.44,21.452,35.175,19.813,155.12856852283264,51.448992110367335,0.3049327354260089,2021,Monaco,Street,Qualifying
4.0,63,Williams,73.969,19.548,34.635,19.786,159.94930396701312,54.60201133551508,0.2739938080495356,2021,Monaco,Street,Qualifying
5.0,63,Williams,93.191,23.229,40.865,29.097,127.02158487888944,36.56042775699666,0.2380368098159509,2021,Monaco,Street,Qualifying
6.0,63,Williams,73.565,19.315,34.537,19.713,160.6627856380903,55.856578111195326,0.2830482115085536,2021,Monaco,Street,Qualifying
7.0,63,Williams,96.553,22.29,35.265,38.998,121.02902373070104,46.077705627291145,0.2336892052194543,2021,Monaco,Street,Qualifying
8.0,63,Williams,92.165,25.991,38.12,28.054,127.81660038099008,42.14088193886026,0.2468982630272952,2021,Monaco,Street,Qualifying
9.0,63,Williams,72.46,19.142,33.898,19.42,163.6959067442189,56.27978621790435,0.2803149606299213,2021,Monaco,Street,Qualifying
10.0,63,Williams,89.941,23.752,38.66,27.529,131.54790548971158,41.49615188221488,0.227735368956743,2021,Monaco,Street,Qualifying
11.0,63,Williams,72.016,18.775,33.91,19.331,164.50812611627023,57.449097146214754,0.2670906200317965,2021,Monaco,Street,Qualifying
12.0,63,Williams,94.743,22.596,47.551,24.596,124.97791648831888,33.241283518783334,0.1582125603864734,2021,Monaco,Street,Qualifying
13.0,63,Williams,77.078,18.761,34.628,23.689,153.56280808672102,49.35800349898092,0.2270029673590504,2021,Monaco,Street,Qualifying
15.0,63,Williams,102.902,36.84,38.264,27.798,114.66406269391793,34.90229499159571,0.2,2021,Monaco,Street,Qualifying
16.0,63,Williams,73.273,18.911,34.402,19.96,161.89819549327237,54.85101355985757,0.2808112324492979,2021,Monaco,Street,Qualifying
17.0,63,Williams,95.611,22.615,38.783,34.213,124.1059515664142,36.41822880309837,0.2045454545454545,2021,Monaco,Street,Qualifying
18.0,63,Williams,72.176,18.865,33.997,19.314,164.22825473851356,56.54497870411774,0.2757527733755943,2021,Monaco,Street,Qualifying
20.0,63,Williams,95.107,24.45,43.502,27.155,124.03856145655172,41.397324359612135,0.223826714801444,2021,Monaco,Street,Qualifying
21.0,63,Williams,71.977,18.717,33.886,19.374,164.43462390134317,57.97668130424576,0.2607313195548489,2021,Monaco,Street,Qualifying
22.0,63,Williams,97.445,25.69,43.421,28.334,121.07784887424064,32.298880466321705,0.1866197183098591,2021,Monaco,Street,Qualifying
23.0,63,Williams,71.83,18.81,33.79,19.23,165.06185546482004,57.95825333886992,0.2702702702702703,2021,Monaco,Street,Qualifying
1.0,22,AlphaTauri,91.87,28.22,39.522,24.128,129.8818295774237,42.7011187115582,0.2812105926860025,2021,Monaco,Street,Qualifying
2.0,22,AlphaTauri,74.785,19.925,35.007,19.853,158.30112259139236,51.85194399717269,0.2373660030627871,2021,Monaco,Street,Qualifying
3.0,22,AlphaTauri,100.86,26.235,43.444,31.181,117.31024436023348,33.03146452170033,0.2304199772985244,2021,Monaco,Street,Qualifying
4.0,22,AlphaTauri,73.469,19.51,34.219,19.74,160.92809009075802,54.36855694306741,0.2332814930015552,2021,Monaco,Street,Qualifying
5.0,22,AlphaTauri,92.979,22.851,41.002,29.126,127.6304366689887,39.69405368263432,0.3899138991389914,2021,Monaco,Street,Qualifying
6.0,22,AlphaTauri,72.865,19.309,34.04,19.516,162.88165313945427,54.80635735073541,0.249607535321821,2021,Monaco,Street,Qualifying
8.0,22,AlphaTauri,95.437,27.291,43.911,24.235,123.55722437455726,36.48520536360128,0.274251497005988,2021,Monaco,Street,Qualifying
9.0,22,AlphaTauri,95.172,22.051,43.57,29.551,124.63747362872968,37.03748798531055,0.2611311672683514,2021,Monaco,Street,Qualifying
10.0,22,AlphaTauri,72.724,19.359,34.046,19.319,162.83664084845208,54.49447514452315,0.2141732283464567,2021,Monaco,Street,Qualifying
11.0,22,AlphaTauri,92.543,22.437,40.718,29.388,127.99767817246573,41.30687871989493,0.2039555006180469,2021,Monaco,Street,Qualifying
12.0,22,AlphaTauri,72.096,19.058,33.774,19.264,164.46394258789866,55.34747211472174,0.2218700475435816,2021,Monaco,Street,Qualifying
1.0,14,Alpine,97.771,29.399,43.73,24.642,122.19321275371794,43.389379869251016,0.2663495838287752,2021,Monaco,Street,Qualifying
2.0,14,Alpine,74.174,19.641,34.806,19.727,159.7973329467343,53.62271430442515,0.2638888888888889,2021,Monaco,Street,Qualifying
3.0,14,Alpine,95.366,23.158,48.826,23.382,124.20849926895824,39.04592160255319,0.2865707434052758,2021,Monaco,Street,Qualifying
4.0,14,Alpine,72.98,19.274,34.273,19.433,162.4491372099895,56.0671062688641,0.2519561815336463,2021,Monaco,Street,Qualifying
5.0,14,Alpine,97.797,24.345,45.564,27.888,121.06515871750918,37.03742242915609,0.312280701754386,2021,Monaco,Street,Qualifying
7.0,14,Alpine,111.663,27.599,49.469,34.595,105.9520599499752,30.49756856477067,0.2538382804503582,2021,Monaco,Street,Qualifying
8.0,14,Alpine,90.532,22.038,38.36,30.134,130.87399808407656,41.48042173867121,0.2594936708860759,2021,Monaco,Street,Qualifying
9.0,14,Alpine,72.423,19.153,33.924,19.346,163.76919821828895,55.27664158205622,0.2744479495268139,2021,Monaco,Street,Qualifying
10.0,14,Alpine,89.171,22.705,41.34,25.126,132.9614705869725,42.12559666486506,0.2628205128205128,2021,Monaco,Street,Qualifying
11.0,14,Alpine,72.205,19.098,33.784,19.323,163.9702795939781,55.85125177731089,0.2698412698412698,2021,Monaco,Street,Qualifying
1.0,6,Williams,102.53,29.046,44.395,29.089,115.9731372865247,36.153685956598885,0.2325056433408578,2021,Monaco,Street,Qualifying
2.0,6,Williams,83.347,20.509,40.625,22.213,142.3248641355755,45.37561342276132,0.2912087912087912,2021,Monaco,Street,Qualifying
3.0,6,Williams,74.132,19.527,34.651,19.954,160.22995584833825,54.844349041411846,0.2942989214175655,2021,Monaco,Street,Qualifying
4.0,6,Williams,90.019,23.866,43.09,23.063,131.63755460651842,42.17224566626411,0.315989847715736,2021,Monaco,Street,Qualifying
5.0,6,Williams,90.823,22.356,38.522,29.945,130.54062279152458,41.293232125767815,0.2921914357682619,2021,Monaco,Street,Qualifying
6.0,6,Williams,73.049,19.142,34.309,19.598,161.96589642089114,55.84702275507601,0.2998430141287284,2021,Monaco,Street,Qualifying
7.0,6,Williams,113.122,22.493,39.307,51.322,103.6160066353961,39.6078928651081,0.298582995951417,2021,Monaco,Street,Qualifying
8.0,6,Williams,94.67,26.058,45.432,23.18,124.91139410137497,41.78651636642736,0.2750301568154403,2021,Monaco,Street,Qualifying
9.0,6,Williams,73.163,19.22,34.341,19.602,162.32702083664074,55.23998849410663,0.2890625,2021,Monaco,Street,Qualifying
10.0,6,Williams,98.952,26.735,43.221,28.996,119.79715208840726,36.82495197970414,0.2731481481481481,2021,Monaco,Street,Qualifying
11.0,6,Williams,72.422,19.034,34.067,19.321,163.21585936849672,57.35251818864181,0.2859399684044234,2021,Monaco,Street,Qualifying
12.0,6,Williams,92.515,22.769,43.544,26.202,128.2364631944387,42.56469098653078,0.2629629629629629,2021,Monaco,Street,Qualifying
13.0,6,Williams,72.366,18.986,33.971,19.409,163.52737110716512,57.79955615192521,0.312202852614897,2021,Monaco,Street,Qualifying
