LapNumber,DriverNumber,Team,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedAvg,ThrottleAvg,BrakeAvg,Year,Circuit,CircuitType,SessionType,Cluster,NormRank
16.0,81,McLaren,72.553,19.004,34.406,19.143,162.44084141893862,52.74794250693229,0.2592592592592592,2023,Monaco,Street,Qualifying,0,46.0
18.0,81,McLaren,92.326,26.726,40.881,24.719,129.14595357566992,36.44177044893152,0.2321678321678321,2023,Monaco,Street,Qualifying,0,171.0
19.0,81,McLaren,72.396,18.839,34.467,19.09,164.42309929538632,53.3997128374461,0.2627737226277372,2023,Monaco,Street,Qualifying,0,39.0
20.0,81,McLaren,128.02,25.461,49.631,52.928,92.85980095167108,18.3178628073942,0.1552419354838709,2023,Monaco,Street,Qualifying,2,330.0
21.0,81,McLaren,73.114,18.878,34.537,19.699,162.89585659698912,51.90641189702721,0.2665474060822898,2023,Monaco,Street,Qualifying,0,80.0
1.0,21,AlphaTauri,101.327,31.25,42.119,27.958,116.90414929056996,39.74713231195681,0.2526178010471204,2023,Monaco,Street,Qualifying,0,225.0
2.0,21,AlphaTauri,75.167,19.793,35.522,19.852,156.24816891112528,54.49913793886163,0.263716814159292,2023,Monaco,Street,Qualifying,0,137.0
3.0,21,AlphaTauri,101.236,29.092,46.411,25.733,115.56279819608946,33.72634626873427,0.2679245283018868,2023,Monaco,Street,Qualifying,0,224.0
4.0,21,AlphaTauri,74.453,19.467,35.161,19.825,159.91729926390113,56.92068214879389,0.2535211267605634,2023,Monaco,Street,Qualifying,0,130.0
6.0,21,AlphaTauri,106.779,41.142,39.266,26.371,111.4722146855904,37.543468686038594,0.2185929648241206,2023,Monaco,Street,Qualifying,2,251.0
7.0,21,AlphaTauri,73.173,19.137,34.654,19.382,162.42928146976843,55.69652634590727,0.2857142857142857,2023,Monaco,Street,Qualifying,0,84.0
9.0,21,AlphaTauri,98.851,24.298,42.945,31.608,119.97542546150598,40.06110946176529,0.2632978723404255,2023,Monaco,Street,Qualifying,0,201.0
10.0,21,AlphaTauri,73.054,19.057,34.605,19.392,163.20952865282104,56.58753136238403,0.276978417266187,2023,Monaco,Street,Qualifying,0,77.0
12.0,21,AlphaTauri,96.424,30.89,41.556,23.978,122.34628504924156,38.865868454848815,0.2717391304347826,2023,Monaco,Street,Qualifying,0,188.0
13.0,21,AlphaTauri,86.07,26.91,38.113,21.047,137.17335345456743,46.204907596809925,0.2706766917293233,2023,Monaco,Street,Qualifying,0,151.0
14.0,21,AlphaTauri,73.437,19.178,34.765,19.494,161.12234558301188,55.71635874666576,0.2581227436823105,2023,Monaco,Street,Qualifying,0,95.5
15.0,21,AlphaTauri,106.492,28.825,50.432,27.235,111.13556236745576,32.1420121555584,0.2635379061371841,2023,Monaco,Street,Qualifying,0,249.0
16.0,21,AlphaTauri,73.496,19.268,34.827,19.401,159.43982080391308,56.5879501930466,0.2686832740213523,2023,Monaco,Street,Qualifying,0,100.0
18.0,21,AlphaTauri,92.285,26.829,39.75,25.706,128.52681627697217,43.68086288148697,0.3172804532577903,2023,Monaco,Street,Qualifying,0,170.0
19.0,21,AlphaTauri,72.428,18.9,34.307,19.221,161.71378142584695,55.11239726979938,0.2790697674418604,2023,Monaco,Street,Qualifying,0,43.0
2.0,23,Williams,75.237,19.858,35.339,20.04,155.54406173156536,48.341852508084166,0.2929824561403509,2023,Monaco,Street,Qualifying,0,138.0
3.0,23,Williams,105.312,32.376,49.906,23.03,113.31464738006268,25.581259154618035,0.2719512195121951,2023,Monaco,Street,Qualifying,0,241.0
4.0,23,Williams,91.853,19.453,46.521,25.879,128.69397443418103,32.8231192686345,0.2759601706970128,2023,Monaco,Street,Qualifying,0,168.0
6.0,23,Williams,91.465,26.353,42.653,22.459,130.19668450207553,37.85478491253522,0.236231884057971,2023,Monaco,Street,Qualifying,0,167.0
7.0,23,Williams,73.327,19.281,34.636,19.41,160.3233519304717,51.11030898433484,0.29097605893186,2023,Monaco,Street,Qualifying,0,92.0
8.0,23,Williams,109.006,30.618,49.729,28.659,108.20421744649651,24.0503401657916,0.2396088019559902,2023,Monaco,Street,Qualifying,2,260.0
9.0,23,Williams,73.346,19.162,34.759,19.425,160.76484796970874,52.24092132346908,0.3047445255474452,2023,Monaco,Street,Qualifying,0,94.0
11.0,23,Williams,100.066,26.405,46.63,27.031,119.80921414251904,29.780741341723548,0.2670157068062827,2023,Monaco,Street,Qualifying,0,214.0
12.0,23,Williams,72.706,18.989,34.507,19.21,162.9522961618283,52.45524281034932,0.2808586762075134,2023,Monaco,Street,Qualifying,0,52.0
14.0,23,Williams,98.104,26.216,43.987,27.901,122.21543318730836,32.446423132404604,0.2142857142857142,2023,Monaco,Street,Qualifying,2,197.0
15.0,23,Williams,72.825,19.076,34.518,19.231,163.14797768366356,52.66485663657669,0.2821428571428571,2023,Monaco,Street,Qualifying,0,60.0
17.0,23,Williams,109.158,27.943,48.359,32.856,108.92384943499646,28.78448380959378,0.237410071942446,2023,Monaco,Street,Qualifying,0,261.0
18.0,23,Williams,72.527,19.019,34.347,19.161,163.02709263679736,52.41155752433307,0.2849462365591398,2023,Monaco,Street,Qualifying,0,45.0
1.0,18,Aston Martin,85.632,25.129,37.513,22.99,138.81518449639546,43.020801374223744,0.2646153846153846,2023,Monaco,Street,Qualifying,0,150.0
2.0,18,Aston Martin,73.927,19.423,34.9,19.604,161.4772585090304,52.507811004267786,0.2521739130434782,2023,Monaco,Street,Qualifying,0,116.0
3.0,18,Aston Martin,102.657,27.299,49.523,25.835,115.28264872018045,29.397198201093858,0.3222929936305732,2023,Monaco,Street,Qualifying,0,231.0
5.0,18,Aston Martin,97.53,26.873,42.276,28.381,121.677059612279,39.01878018355727,0.242382271468144,2023,Monaco,Street,Qualifying,0,195.0
6.0,18,Aston Martin,73.326,19.272,34.546,19.508,161.54307327839228,53.59185078738919,0.2699822380106572,2023,Monaco,Street,Qualifying,0,91.0
7.0,18,Aston Martin,100.56,25.355,46.404,28.801,117.15162359601035,30.171616645947804,0.2506849315068493,2023,Monaco,Street,Qualifying,0,218.0
8.0,18,Aston Martin,72.917,19.097,34.351,19.469,161.97075678588376,53.51501665587115,0.2526690391459075,2023,Monaco,Street,Qualifying,0,67.0
9.0,18,Aston Martin,104.287,27.2,47.736,29.351,114.54473657264916,26.306064994225544,0.1902313624678663,2023,Monaco,Street,Qualifying,2,237.0
10.0,18,Aston Martin,85.13,19.044,40.072,26.014,138.73011254275312,38.89080977460556,0.2696456086286595,2023,Monaco,Street,Qualifying,0,146.0
11.0,18,Aston Martin,72.722,18.853,34.314,19.555,162.70064393209051,53.37804910754765,0.2710951526032316,2023,Monaco,Street,Qualifying,0,54.0
13.0,18,Aston Martin,96.056,25.186,43.726,27.144,122.816860779292,36.53996684213488,0.3068640646029609,2023,Monaco,Street,Qualifying,0,186.0
14.0,18,Aston Martin,84.346,21.92,40.213,22.213,140.97570371616328,39.443980441025246,0.2737169517884914,2023,Monaco,Street,Qualifying,0,145.0
15.0,18,Aston Martin,73.09,19.013,34.499,19.578,161.30969973901156,51.8164179225494,0.3081081081081081,2023,Monaco,Street,Qualifying,0,78.0
17.0,18,Aston Martin,93.03,24.618,37.13,31.282,126.84231430287596,38.363809489678864,0.2649098474341192,2023,Monaco,Street,Qualifying,0,178.0
18.0,18,Aston Martin,72.623,18.871,34.172,19.58,163.73315553646657,55.272642984778685,0.2653429602888086,2023,Monaco,Street,Qualifying,0,47.0
1.0,77,Alfa Romeo,101.226,30.541,40.231,30.454,117.81495676894518,36.903053288194045,0.2509803921568627,2023,Monaco,Street,Qualifying,0,223.0
2.0,77,Alfa Romeo,74.338,19.63,35.098,19.61,158.50102925555143,53.80349260255112,0.2890070921985815,2023,Monaco,Street,Qualifying,0,126.0
3.0,77,Alfa Romeo,110.669,26.283,57.785,26.601,107.85709589040452,24.728916067794007,0.2715617715617716,2023,Monaco,Street,Qualifying,0,271.0
4.0,77,Alfa Romeo,74.004,19.376,35.071,19.557,160.92339644441202,55.15044805033975,0.2824561403508772,2023,Monaco,Street,Qualifying,0,118.0
6.0,77,Alfa Romeo,103.031,35.916,40.466,26.649,115.60667718199672,34.15385874751031,0.2330345710627401,2023,Monaco,Street,Qualifying,0,234.0
7.0,77,Alfa Romeo,73.464,19.267,34.782,19.415,161.83425249459015,55.89950958899389,0.2762923351158645,2023,Monaco,Street,Qualifying,0,97.0
8.0,77,Alfa Romeo,112.89,25.412,51.132,36.346,106.1456414960087,23.66639890727634,0.2665036674816626,2023,Monaco,Street,Qualifying,0,285.0
9.0,77,Alfa Romeo,73.468,19.371,34.797,19.3,161.28940670840413,54.93018797027249,0.2727272727272727,2023,Monaco,Street,Qualifying,0,98.0
10.0,77,Alfa Romeo,105.574,26.376,50.413,28.785,112.47150509328064,23.487367592016813,0.2509652509652509,2023,Monaco,Street,Qualifying,0,244.0
11.0,77,Alfa Romeo,108.867,26.369,52.761,29.737,108.95477183223576,28.353362382285045,0.2781774580335731,2023,Monaco,Street,Qualifying,0,259.0
12.0,77,Alfa Romeo,73.038,19.129,34.649,19.26,160.80320939529145,55.56904349454201,0.2589928057553957,2023,Monaco,Street,Qualifying,0,75.5
14.0,77,Alfa Romeo,99.094,32.525,40.168,26.401,119.95244720819196,36.11863242874882,0.2263648468708388,2023,Monaco,Street,Qualifying,0,205.0
15.0,77,Alfa Romeo,72.755,19.022,34.546,19.187,162.6874253682451,55.64819009787082,0.2869565217391304,2023,Monaco,Street,Qualifying,0,56.0
16.0,77,Alfa Romeo,111.631,27.341,54.004,30.286,107.01645531387749,24.07044499937783,0.2901307966706302,2023,Monaco,Street,Qualifying,0,275.0
17.0,77,Alfa Romeo,102.518,29.815,48.611,24.092,115.01651622166608,31.235543125851773,0.36375,2023,Monaco,Street,Qualifying,0,230.0
18.0,77,Alfa Romeo,72.684,18.98,34.526,19.178,164.45260502488216,56.57228756058818,0.2735507246376811,2023,Monaco,Street,Qualifying,0,51.0
20.0,77,Alfa Romeo,100.845,31.15,46.062,23.633,117.01455218624564,36.900989793191776,0.2666666666666666,2023,Monaco,Street,Qualifying,0,221.0
21.0,77,Alfa Romeo,72.625,18.914,34.446,19.265,163.94999511287844,56.64893507777227,0.2745098039215686,2023,Monaco,Street,Qualifying,0,48.0
1.0,2,Williams,100.984,29.975,40.255,30.754,117.99501368854185,34.095799528598505,0.2394736842105263,2023,Monaco,Street,Qualifying,0,222.0
2.0,2,Williams,75.987,20.076,35.551,20.36,156.17029478844552,49.7918243990115,0.2957746478873239,2023,Monaco,Street,Qualifying,0,140.0
3.0,2,Williams,110.141,37.06,44.121,28.96,106.41241099562342,24.342413591465853,0.2665121668597914,2023,Monaco,Street,Qualifying,0,267.0
4.0,2,Williams,74.648,19.442,35.268,19.938,158.49929686383575,52.24866935034857,0.2714535901926445,2023,Monaco,Street,Qualifying,0,132.0
6.0,2,Williams,99.152,28.412,42.991,27.749,118.11596271012588,33.323326409360995,0.286479250334672,2023,Monaco,Street,Qualifying,0,207.0
7.0,2,Williams,73.794,19.286,34.797,19.711,161.14300665667807,53.02020001109837,0.2795698924731182,2023,Monaco,Street,Qualifying,0,110.0
8.0,2,Williams,102.715,26.514,46.45,29.751,115.06246037211248,28.27649547773427,0.2565789473684211,2023,Monaco,Street,Qualifying,0,232.0
9.0,2,Williams,73.855,19.312,34.8,19.743,160.18099686649805,51.899137941020896,0.281867145421903,2023,Monaco,Street,Qualifying,0,114.0
11.0,2,Williams,100.215,29.951,44.222,26.042,119.00649725185352,32.04961474471467,0.2988204456094364,2023,Monaco,Street,Qualifying,0,216.0
12.0,2,Williams,73.113,19.073,34.617,19.423,161.32061310535624,53.95212730231642,0.2513368983957219,2023,Monaco,Street,Qualifying,0,79.0
1.0,20,Haas F1 Team,111.087,35.878,43.508,31.701,106.20443973930836,29.14354215991832,0.2283653846153846,2023,Monaco,Street,Qualifying,2,272.0
2.0,20,Haas F1 Team,74.34,19.535,35.107,19.698,159.5718890648175,52.50773438632416,0.2705479452054795,2023,Monaco,Street,Qualifying,0,127.0
3.0,20,Haas F1 Team,120.99,31.398,61.248,28.344,97.5533539634337,23.546152773474606,0.259656652360515,2023,Monaco,Street,Qualifying,0,320.0
5.0,20,Haas F1 Team,96.748,25.037,42.014,29.697,121.97108068529042,36.071678273062126,0.2914923291492329,2023,Monaco,Street,Qualifying,0,192.0
6.0,20,Haas F1 Team,73.27,19.14,34.574,19.556,160.95544117385927,53.17343636281065,0.2723948811700182,2023,Monaco,Street,Qualifying,0,88.0
7.0,20,Haas F1 Team,117.155,34.12,47.556,35.479,101.98549506160904,26.98029500188386,0.2953020134228188,2023,Monaco,Street,Qualifying,0,307.0
8.0,20,Haas F1 Team,73.836,19.189,34.576,20.071,159.7636677210238,52.6083657972671,0.2663139329805996,2023,Monaco,Street,Qualifying,0,111.0
1.0,27,Haas F1 Team,101.478,27.719,49.36,24.399,118.15554224904436,33.31298268547667,0.2330729166666666,2023,Monaco,Street,Qualifying,0,226.0
2.0,27,Haas F1 Team,74.381,19.6,35.138,19.643,160.1127477739394,52.14810704060116,0.2824956672443674,2023,Monaco,Street,Qualifying,0,128.0
3.0,27,Haas F1 Team,113.473,31.192,53.368,28.913,104.38962614354666,18.727718256724067,0.1685779816513761,2023,Monaco,Street,Qualifying,2,288.0
5.0,27,Haas F1 Team,105.362,32.835,41.041,31.486,112.28088929999448,31.43421033599753,0.2642487046632124,2023,Monaco,Street,Qualifying,0,242.0
6.0,27,Haas F1 Team,73.279,19.108,34.707,19.464,161.60929931319086,54.80315100064967,0.2513464991023339,2023,Monaco,Street,Qualifying,0,89.0
7.0,27,Haas F1 Team,116.324,30.178,54.061,32.085,102.07668699180662,18.274923832454984,0.1623449830890642,2023,Monaco,Street,Qualifying,2,303.0
1.0,24,Alfa Romeo,99.06,30.771,39.594,28.695,120.31231710731134,35.92990202091882,0.2717536813922356,2023,Monaco,Street,Qualifying,0,204.0
2.0,24,Alfa Romeo,74.846,19.668,35.346,19.832,156.3695745483073,51.06700907526373,0.2719298245614035,2023,Monaco,Street,Qualifying,0,134.0
3.0,24,Alfa Romeo,109.959,28.568,51.36,30.031,108.24369459226922,26.683659121407203,0.2882147024504084,2023,Monaco,Street,Qualifying,0,265.0
4.0,24,Alfa Romeo,73.776,19.268,34.841,19.667,159.54950978740652,54.243409947254975,0.2437722419928825,2023,Monaco,Street,Qualifying,0,108.0
6.0,24,Alfa Romeo,100.843,35.392,38.88,26.571,117.11929994987894,35.74173668632942,0.2408376963350785,2023,Monaco,Street,Qualifying,0,220.0
7.0,24,Alfa Romeo,73.771,19.292,34.891,19.588,161.68523576935706,54.51052150985421,0.2733812949640288,2023,Monaco,Street,Qualifying,0,107.0
8.0,24,Alfa Romeo,112.009,27.073,52.33,32.606,106.51093935408602,26.086512864649908,0.2902439024390243,2023,Monaco,Street,Qualifying,0,278.0
9.0,24,Alfa Romeo,73.585,19.293,34.795,19.497,159.5114757747406,54.32387290668213,0.2618629173989455,2023,Monaco,Street,Qualifying,0,104.0
10.0,24,Alfa Romeo,107.983,29.478,50.09,28.415,109.38934499606104,24.84331537145007,0.2807017543859649,2023,Monaco,Street,Qualifying,0,257.0
11.0,24,Alfa Romeo,106.6,26.824,52.582,27.194,112.26183571873874,29.974999912252013,0.3235294117647059,2023,Monaco,Street,Qualifying,0,250.0
12.0,24,Alfa Romeo,73.523,19.07,34.772,19.681,161.17021211816632,54.13282602571888,0.2704626334519573,2023,Monaco,Street,Qualifying,0,101.0
1.0,11,Red Bull Racing,112.219,39.272,46.308,26.639,106.60490973819287,31.24491347144738,0.2091346153846154,2023,Monaco,Street,Qualifying,2,282.0
2.0,11,Red Bull Racing,73.85,19.475,34.813,19.562,159.10171385749487,52.77320424254083,0.2743055555555556,2023,Monaco,Street,Qualifying,0,113.0
3.0,11,Red Bull Racing,115.938,29.913,57.296,28.729,102.33893769033484,20.380014518526227,0.1802911534154535,2023,Monaco,Street,Qualifying,2,302.0
2.0,55,Ferrari,92.965,27.296,39.411,26.258,189.139060883595,65.17358406935519,0.2182890855457227,2023,Singapore,Street,Qualifying,1,68.0
3.0,55,Ferrari,161.892,45.025,68.058,48.809,109.55160357583216,26.0732539918166,0.1991803278688524,2023,Singapore,Street,Qualifying,2,185.0
4.0,55,Ferrari,140.661,47.129,58.322,35.21,125.27418375686564,36.71902380984761,0.2255859375,2023,Singapore,Street,Qualifying,0,153.0
5.0,55,Ferrari,92.339,27.074,39.093,26.172,190.41739822202,64.33114509621434,0.2363367799113737,2023,Singapore,Street,Qualifying,1,42.0
6.0,55,Ferrari,120.214,34.771,46.52,38.923,145.76418893132933,39.14807272150289,0.2564102564102564,2023,Singapore,Street,Qualifying,0,116.0
8.0,55,Ferrari,103.862,27.32,38.601,37.941,167.64137949457762,54.01277155539708,0.248730964467005,2023,Singapore,Street,Qualifying,0,91.0
10.0,55,Ferrari,91.893,26.989,38.689,26.215,191.93500832747256,65.69857524555609,0.2319660537482319,2023,Singapore,Street,Qualifying,1,18.0
11.0,55,Ferrari,126.817,34.865,50.132,41.82,138.40894968916223,35.6649766950064,0.2569948186528497,2023,Singapore,Street,Qualifying,0,135.0
13.0,55,Ferrari,91.439,26.836,38.497,26.106,193.6593351072564,66.02835708225095,0.2430858806404658,2023,Singapore,Street,Qualifying,1,7.0
14.0,55,Ferrari,126.886,34.75,50.534,41.602,138.14081662260563,35.89815574197517,0.2518597236981934,2023,Singapore,Street,Qualifying,0,136.0
16.0,55,Ferrari,91.17,26.881,38.477,25.812,191.8842984961861,66.27165469976346,0.2335766423357664,2023,Singapore,Street,Qualifying,1,4.0
17.0,55,Ferrari,116.82,33.179,45.481,38.16,150.47559373586,42.80906150948944,0.2738496071829405,2023,Singapore,Street,Qualifying,0,108.0
19.0,55,Ferrari,90.984,26.717,38.499,25.768,191.89489178456267,66.89241661581063,0.2328966521106259,2023,Singapore,Street,Qualifying,1,1.0
2.0,63,Mercedes,92.478,27.135,39.138,26.205,190.27326732857043,65.13847334885591,0.2148040638606676,2023,Singapore,Street,Qualifying,1,49.0
3.0,63,Mercedes,185.014,42.522,58.161,84.331,95.27444848117608,20.00589344954643,0.197037037037037,2023,Singapore,Street,Qualifying,2,196.0
5.0,63,Mercedes,92.331,27.218,38.946,26.167,189.2462012346309,64.88082506859769,0.2128571428571428,2023,Singapore,Street,Qualifying,1,41.0
6.0,63,Mercedes,161.553,44.718,65.389,51.446,108.3521963914456,22.48742029286465,0.1129163281884646,2023,Singapore,Street,Qualifying,2,184.0
8.0,63,Mercedes,91.743,26.966,38.657,26.12,193.12940052335088,66.88208195797137,0.2180774748923959,2023,Singapore,Street,Qualifying,1,13.0
9.0,63,Mercedes,132.705,37.282,53.411,42.012,131.0729826348648,32.10042324384748,0.1798201798201798,2023,Singapore,Street,Qualifying,2,145.0
11.0,63,Mercedes,131.957,27.224,59.263,45.47,132.1258466507905,34.70318433427536,0.2044088176352705,2023,Singapore,Street,Qualifying,2,144.0
13.0,63,Mercedes,91.8,26.872,38.787,26.141,193.22735818850109,66.92703778695716,0.216255442670537,2023,Singapore,Street,Qualifying,1,14.0
14.0,63,Mercedes,122.636,34.941,47.996,39.699,142.18534745822785,39.199871799834256,0.2178533475026567,2023,Singapore,Street,Qualifying,0,125.0
16.0,63,Mercedes,91.056,26.785,38.406,25.865,193.8271775772409,66.92279700278515,0.219440353460972,2023,Singapore,Street,Qualifying,1,2.0
2.0,16,Ferrari,92.523,27.262,39.04,26.221,187.90428316839083,65.34274878727409,0.2143906020558003,2023,Singapore,Street,Qualifying,1,52.0
3.0,16,Ferrari,160.509,44.509,67.125,48.875,110.45851926373804,26.081760955083467,0.1960132890365448,2023,Singapore,Street,Qualifying,2,182.0
4.0,16,Ferrari,144.53,44.96,61.393,38.177,121.5961723749118,33.23881739181966,0.2322274881516587,2023,Singapore,Street,Qualifying,0,159.0
5.0,16,Ferrari,92.406,27.052,39.068,26.286,189.948302630002,64.31694691641604,0.2080237741456166,2023,Singapore,Street,Qualifying,1,47.0
6.0,16,Ferrari,117.673,31.031,47.106,39.536,148.38344692654258,47.2789738846101,0.2931818181818181,2023,Singapore,Street,Qualifying,0,110.0
8.0,16,Ferrari,100.754,27.257,39.126,34.371,173.4741911598061,55.87653361445883,0.283289817232376,2023,Singapore,Street,Qualifying,0,90.0
9.0,16,Ferrari,166.15,51.086,65.166,49.898,105.93978844069932,23.95542821393864,0.1957547169811321,2023,Singapore,Street,Qualifying,2,190.0
11.0,16,Ferrari,92.15,27.171,38.786,26.193,192.52476683815743,66.6737935504607,0.2286931818181818,2023,Singapore,Street,Qualifying,1,28.0
12.0,16,Ferrari,119.685,33.689,46.467,39.529,145.61836806871835,43.5940202443236,0.3076923076923077,2023,Singapore,Street,Qualifying,0,115.0
14.0,16,Ferrari,92.012,27.391,38.732,25.889,191.93188277814804,67.57627260694547,0.1908831908831909,2023,Singapore,Street,Qualifying,1,23.0
15.0,16,Ferrari,125.778,38.453,47.75,39.575,138.710389791373,38.9012275597007,0.294816414686825,2023,Singapore,Street,Qualifying,0,134.0
17.0,16,Ferrari,91.421,26.878,38.604,25.939,193.10221969481944,68.00453028183573,0.2099853157121879,2023,Singapore,Street,Qualifying,1,6.0
18.0,16,Ferrari,110.825,30.831,42.903,37.091,156.82828059366042,55.01644248342296,0.294811320754717,2023,Singapore,Street,Qualifying,0,94.0
20.0,16,Ferrari,91.063,26.754,38.428,25.881,193.99550878014688,67.99700973289328,0.2159763313609467,2023,Singapore,Street,Qualifying,1,3.0
2.0,4,McLaren,92.556,27.252,39.192,26.112,189.39246596567008,61.96503162250541,0.2153179190751445,2023,Singapore,Street,Qualifying,1,54.0
3.0,4,McLaren,156.469,47.299,64.773,44.397,113.38459677957108,14.30251471101395,0.1024555461473327,2023,Singapore,Street,Qualifying,2,177.0
4.0,4,McLaren,148.349,49.335,61.445,37.569,118.96400627099874,22.02778418982988,0.1294765840220385,2023,Singapore,Street,Qualifying,2,169.0
5.0,4,McLaren,92.483,27.087,39.334,26.062,189.1923114827299,63.16521234770112,0.206845238095238,2023,Singapore,Street,Qualifying,1,50.0
6.0,4,McLaren,121.547,32.856,49.883,38.808,143.37101613984728,29.893094339653224,0.1458797327394209,2023,Singapore,Street,Qualifying,2,121.0
8.0,4,McLaren,93.291,27.251,38.97,27.07,187.74791210219485,58.98541827944899,0.231311706629055,2023,Singapore,Street,Qualifying,1,76.0
9.0,4,McLaren,155.916,47.014,60.547,48.355,112.01212768305776,14.4393128921382,0.1088777219430485,2023,Singapore,Street,Qualifying,2,176.0
11.0,4,McLaren,91.951,27.033,38.921,25.997,190.37074054744107,62.90615946657483,0.2242857142857142,2023,Singapore,Street,Qualifying,1,20.0
12.0,4,McLaren,124.256,31.906,51.75,40.6,140.07935605025773,28.02080237551137,0.1661409043112513,2023,Singapore,Street,Qualifying,2,129.0
14.0,4,McLaren,133.666,39.729,54.098,39.839,129.5454850317606,27.582773672192555,0.2140733399405351,2023,Singapore,Street,Qualifying,2,146.0
16.0,4,McLaren,91.539,26.876,38.738,25.925,192.9847452940656,63.58213884898648,0.2183406113537118,2023,Singapore,Street,Qualifying,1,9.0
17.0,4,McLaren,119.269,31.705,47.613,39.951,145.52425840988138,29.168074345742657,0.1788079470198675,2023,Singapore,Street,Qualifying,2,113.0
19.0,4,McLaren,91.27,26.756,38.666,25.848,194.4018649342109,64.23516976069929,0.217201166180758,2023,Singapore,Street,Qualifying,1,5.0
2.0,44,Mercedes,92.651,27.175,39.144,26.332,189.8852755034673,66.69570506195585,0.212338593974175,2023,Singapore,Street,Qualifying,1,58.0
3.0,44,Mercedes,142.506,39.833,55.049,47.624,123.04305431902536,27.60595307795861,0.2483221476510067,2023,Singapore,Street,Qualifying,0,156.0
5.0,44,Mercedes,110.98,27.427,38.935,44.618,157.0912371438372,49.95705574100512,0.2014218009478673,2023,Singapore,Street,Qualifying,0,95.0
7.0,44,Mercedes,92.019,27.095,38.911,26.013,191.54893393597868,66.44571340610756,0.2059659090909091,2023,Singapore,Street,Qualifying,1,24.0
8.0,44,Mercedes,156.768,36.296,48.097,72.375,110.76439327569918,27.05111619235884,0.2351443123938879,2023,Singapore,Street,Qualifying,2,178.0
10.0,44,Mercedes,122.482,27.102,48.236,47.144,142.97334151772537,39.492753913648365,0.2237837837837837,2023,Singapore,Street,Qualifying,0,123.0
12.0,44,Mercedes,91.91,27.01,38.764,26.136,191.9301383046196,66.01659264116387,0.203757225433526,2023,Singapore,Street,Qualifying,1,19.0
13.0,44,Mercedes,118.034,32.763,46.218,39.053,147.80961689569958,37.89495215206728,0.2508287292817679,2023,Singapore,Street,Qualifying,0,112.0
15.0,44,Mercedes,91.485,26.924,38.599,25.962,192.67468356470047,67.52100819979881,0.2055393586005831,2023,Singapore,Street,Qualifying,1,8.0
2.0,20,Haas F1 Team,93.2,27.382,39.373,26.445,188.53065999268944,63.51595854444077,0.2147838214783821,2023,Singapore,Street,Qualifying,1,73.0
3.0,20,Haas F1 Team,150.968,45.321,63.848,41.799,116.58355668051244,21.144588369251792,0.1431127012522361,2023,Singapore,Street,Qualifying,2,172.0
4.0,20,Haas F1 Team,148.445,42.303,60.497,45.645,118.89336852376007,27.217162368167035,0.176416819012797,2023,Singapore,Street,Qualifying,2,170.0
5.0,20,Haas F1 Team,93.038,27.174,39.477,26.387,189.598396995358,63.96083775390899,0.2212518195050946,2023,Singapore,Street,Qualifying,1,69.0
6.0,20,Haas F1 Team,149.364,31.511,45.65,72.203,117.8703099740812,39.266822284348,0.2393084622383985,2023,Singapore,Street,Qualifying,0,171.0
8.0,20,Haas F1 Team,92.242,27.064,38.972,26.206,191.2395103386816,64.30190399370832,0.217201166180758,2023,Singapore,Street,Qualifying,1,34.0
9.0,20,Haas F1 Team,141.805,36.077,58.022,47.706,122.7422784951242,27.12440563062435,0.2350230414746544,2023,Singapore,Street,Qualifying,2,155.0
11.0,20,Haas F1 Team,92.17,27.184,38.776,26.21,189.8678551779345,64.37964471594132,0.2169540229885057,2023,Singapore,Street,Qualifying,1,31.0
12.0,20,Haas F1 Team,121.589,36.855,47.333,37.401,143.24927976504807,47.35796281038669,0.2392703862660944,2023,Singapore,Street,Qualifying,0,122.0
14.0,20,Haas F1 Team,91.892,27.026,38.757,26.109,191.00331645688712,63.52641596408211,0.2227011494252873,2023,Singapore,Street,Qualifying,1,17.0
15.0,20,Haas F1 Team,131.712,40.506,48.85,42.356,132.01393783344048,33.25226193923906,0.2578046324269889,2023,Singapore,Street,Qualifying,0,143.0
17.0,20,Haas F1 Team,92.396,27.076,39.142,26.178,191.3805293831687,65.23674250574871,0.2034632034632034,2023,Singapore,Street,Qualifying,1,45.0
18.0,20,Haas F1 Team,113.708,31.453,45.259,36.996,154.13486651564287,53.855889402683104,0.2517401392111369,2023,Singapore,Street,Qualifying,0,102.0
20.0,20,Haas F1 Team,91.575,26.959,38.606,26.01,193.31375899396545,66.86868071861342,0.2065527065527065,2023,Singapore,Street,Qualifying,1,10.0
2.0,14,Aston Martin,129.403,36.755,55.589,37.059,134.99492967710455,36.27503975213511,0.244467860906217,2023,Singapore,Street,Qualifying,0,139.0
3.0,14,Aston Martin,92.584,27.149,39.243,26.192,191.617249223411,64.7804366524939,0.2041728763040238,2023,Singapore,Street,Qualifying,1,57.0
4.0,14,Aston Martin,120.82,33.279,48.198,39.343,146.4167228078273,36.55892723455359,0.2011173184357542,2023,Singapore,Street,Qualifying,2,118.0
6.0,14,Aston Martin,111.172,27.546,39.199,44.427,155.7986050999812,47.73236735837336,0.2096584216725559,2023,Singapore,Street,Qualifying,0,96.0
8.0,14,Aston Martin,91.835,27.095,38.628,26.112,189.9230684363619,62.99512913400898,0.2215909090909091,2023,Singapore,Street,Qualifying,1,16.0
